Job_Title,Average_Salary,Years_Experience,Education_Level,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Risk_Category,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10
AI Engineer,135899.0,24.0,Bachelor's,0.53,1.25,,Low,0.75,0.2,0.37,0.63,0.02,0.72,0.84,0.4,0.45,
Marketing Manager,115333.0,1.0,Master's,0.29,,,Medium,0.56,0.16,,0.9,0.69,0.99,0.77,0.94,,
Mechanic,93908.0,22.0,Master's,,0.97,0.44,Medium,0.86,,0.02,0.61,,0.42,0.83,0.31,0.94,0.18
Retail Worker,41564.0,3.0,Master's,0.67,0.75,0.78,High,0.83,0.76,,0.53,,0.21,0.49,0.09,,0.72
Truck Driver,144507.0,9.0,High School,0.56,1.09,,High,,0.27,,,0.2,0.63,0.57,0.38,0.33,0.24
Graphic Designer,147679.0,29.0,Master's,0.92,1.19,0.6,Medium,0.83,0.35,0.06,,0.19,0.57,0.74,0.78,0.3,0.51
Research Scientist,132811.0,12.0,Master's,,1.26,0.3,Low,0.01,0.44,,0.12,0.91,1.0,,0.04,,0.83
UX Researcher,54940.0,26.0,Master's,0.06,0.55,0.47,Medium,0.93,0.29,0.43,0.1,0.49,0.7,0.27,0.3,0.84,0.01
Software Engineer,,14.0,PhD,0.39,,,Medium,,,0.03,0.46,0.46,0.54,0.67,0.02,0.5,0.59
Nurse,30511.0,18.0,Master's,,0.73,,Low,0.96,0.35,0.35,0.6,0.97,0.98,0.58,0.0,,
Software Engineer,49359.0,,Bachelor's,0.9,0.77,,Medium,0.3,0.61,0.44,0.73,0.89,0.67,0.2,0.93,0.26,0.15
Mechanic,36265.0,15.0,High School,0.56,0.61,,Medium,,0.28,,0.82,0.76,0.26,,0.97,,0.88
Lawyer,122313.0,,Master's,0.95,0.84,0.48,Medium,0.71,0.59,0.32,,0.73,0.04,0.01,0.46,0.13,0.66
Chef,39280.0,1.0,PhD,0.43,0.7,,Medium,0.12,0.02,,,0.14,0.71,0.07,0.11,0.51,0.46
Construction Worker,80281.0,,Bachelor's,0.94,1.28,,High,0.45,0.36,,,0.58,,0.05,0.95,0.31,0.44
UX Researcher,98354.0,16.0,High School,,0.53,0.63,Medium,0.14,0.89,0.73,0.16,0.57,,0.18,,0.4,0.4
Financial Analyst,140951.0,11.0,High School,0.38,1.37,0.45,Medium,0.95,0.95,0.14,0.18,0.86,0.39,0.0,0.27,0.6,
Retail Worker,,22.0,Master's,0.11,1.42,,High,0.59,0.77,0.43,,0.37,,0.73,0.42,,0.35
Nurse,51529.0,7.0,Bachelor's,0.93,0.74,0.25,Low,0.43,0.92,0.45,0.74,0.47,0.23,0.2,0.43,0.76,0.61
Retail Worker,30594.0,25.0,Master's,,0.98,0.71,High,,,0.41,0.01,0.17,0.65,0.61,0.79,,0.76
Retail Worker,142770.0,22.0,Master's,0.32,1.05,,High,0.45,0.88,,0.84,0.59,0.19,,0.51,0.4,0.12
Marketing Manager,122995.0,,High School,0.07,0.6,0.47,Medium,0.31,0.93,0.38,0.76,0.53,0.7,0.26,,0.53,
Research Scientist,137126.0,7.0,Master's,0.1,1.17,,Low,0.48,0.19,0.63,,0.46,0.82,,0.5,0.93,0.89
Customer Support,,,Bachelor's,0.12,,0.94,High,0.63,0.55,0.71,,0.76,0.39,0.83,,,0.52
Nurse,53795.0,7.0,Master's,0.65,,,Low,0.47,0.56,0.14,0.56,0.32,0.39,0.28,0.93,0.68,0.26
Security Guard,80697.0,,Bachelor's,0.85,0.9,0.91,High,,0.82,0.54,0.22,0.41,0.99,0.78,0.58,0.12,0.42
Graphic Designer,118078.0,13.0,PhD,0.07,1.04,0.66,Medium,0.68,0.25,0.57,0.94,0.72,0.69,0.97,0.8,0.14,0.35
Nurse,125773.0,28.0,Master's,0.49,0.61,0.16,Low,0.7,1.0,0.32,,0.88,0.36,0.11,0.95,0.49,0.5
Data Scientist,93766.0,,PhD,0.0,1.43,,Medium,,0.17,,0.8,0.8,0.94,0.4,0.71,0.51,0.8
Truck Driver,105569.0,0.0,Bachelor's,0.37,,,High,,0.96,0.2,,0.12,0.78,0.35,,0.35,0.65
Teacher,45782.0,19.0,Bachelor's,0.74,0.84,0.16,Low,0.1,0.07,0.46,0.3,0.61,0.04,0.12,0.87,0.57,
Construction Worker,127288.0,,High School,0.46,1.26,0.83,High,0.22,0.34,0.49,0.32,0.34,0.34,,0.08,,0.11
Security Guard,107865.0,2.0,Master's,0.59,,,High,0.81,0.52,0.72,0.37,0.04,0.9,,0.95,0.57,0.31
AI Engineer,75986.0,27.0,PhD,0.5,0.52,0.14,Low,0.74,0.51,0.24,0.34,0.86,0.53,,,0.32,
HR Specialist,60276.0,,Master's,,0.77,,Medium,0.7,0.26,,0.13,0.32,,,0.89,0.64,0.94
Financial Analyst,137294.0,2.0,High School,0.09,1.34,0.64,Medium,0.83,0.8,0.36,0.22,0.93,0.31,,0.7,0.29,0.82
Graphic Designer,147272.0,3.0,PhD,0.79,1.1,0.53,Medium,0.46,0.28,0.46,0.45,0.58,0.28,0.08,0.15,0.7,0.02
Mechanic,45819.0,24.0,PhD,0.62,0.98,0.46,Medium,0.99,0.82,,0.73,0.27,0.1,,0.4,,0.81
AI Engineer,36473.0,,Bachelor's,,0.57,,Low,0.89,0.61,0.95,,0.37,0.3,0.86,1.0,0.63,0.8
Retail Worker,62556.0,,Master's,0.36,1.07,,High,,,,0.14,,0.91,0.04,,0.31,0.62
Research Scientist,88209.0,7.0,Bachelor's,0.22,,0.11,Low,0.5,,0.95,,0.06,0.73,0.33,,0.28,0.57
Lawyer,147067.0,23.0,PhD,0.93,,0.43,Medium,0.46,0.93,0.9,0.09,0.13,0.5,,0.35,,0.64
Lawyer,38699.0,3.0,High School,1.0,0.88,0.54,Medium,0.86,0.12,0.69,0.41,0.21,,,0.7,0.25,0.31
Data Scientist,107593.0,25.0,Master's,0.86,0.99,0.53,Medium,0.57,0.41,,0.75,,,0.71,0.21,,
Security Guard,75076.0,18.0,PhD,,,0.86,High,0.71,0.29,0.32,0.44,0.31,0.98,0.81,,,0.04
Software Engineer,91743.0,,Bachelor's,0.11,1.03,,Medium,0.74,,0.4,0.51,0.81,0.84,0.91,0.51,0.69,0.11
Graphic Designer,80924.0,10.0,PhD,0.25,,0.55,Medium,0.26,,,0.02,0.01,0.11,0.24,0.22,0.99,0.31
Research Scientist,72500.0,19.0,PhD,0.55,,0.22,Low,0.3,0.56,0.71,0.73,0.67,0.87,0.87,,0.43,
Data Scientist,,16.0,PhD,0.01,1.49,0.37,Medium,,0.87,0.23,0.48,0.13,0.4,0.18,,0.37,
Graphic Designer,,5.0,Bachelor's,0.11,,0.32,Medium,0.03,0.11,0.97,,,,0.24,0.52,0.57,0.22
UX Researcher,32035.0,15.0,Master's,0.31,1.42,0.56,Medium,0.44,,0.82,,0.34,0.94,0.16,0.04,0.45,
HR Specialist,32665.0,,PhD,0.92,1.03,0.34,Medium,,0.78,0.09,0.17,0.01,0.59,0.89,0.67,0.98,0.06
Financial Analyst,100739.0,,Bachelor's,,0.81,,Medium,0.29,,,0.76,,0.12,0.53,0.36,,0.76
Doctor,128560.0,24.0,Master's,0.71,0.98,,Low,0.99,0.6,0.79,0.73,0.7,0.72,,0.47,,0.03
Data Scientist,59974.0,,Master's,,,0.41,Medium,0.14,0.12,0.7,0.01,0.47,,0.85,0.96,0.96,0.44
Teacher,,1.0,High School,0.6,0.85,0.16,Low,0.06,0.8,0.24,0.46,0.48,,0.82,,,
Software Engineer,,11.0,Master's,0.4,1.46,0.7,Medium,0.73,0.23,,0.41,0.86,,0.88,0.62,,
Software Engineer,82271.0,11.0,PhD,0.24,1.23,,Medium,0.32,0.18,0.1,0.74,0.45,0.32,,0.59,0.52,0.74
Chef,33743.0,,Master's,0.69,0.94,0.45,Medium,0.77,0.52,0.7,0.89,0.92,0.28,0.19,,0.75,0.37
Marketing Manager,111256.0,7.0,PhD,0.1,0.83,0.35,Medium,0.16,0.68,0.02,0.12,0.84,0.84,0.33,,0.7,0.36
Software Engineer,132859.0,,Master's,0.16,0.64,0.54,Medium,0.9,0.79,,0.42,,0.44,0.25,0.68,0.87,0.37
AI Engineer,99810.0,,High School,0.43,0.9,0.06,Low,0.7,0.81,0.66,0.15,0.1,0.57,0.4,0.43,0.97,0.72
UX Researcher,90360.0,6.0,Master's,0.02,,0.57,Medium,0.84,0.71,,0.03,0.97,0.99,0.55,0.07,0.54,
AI Engineer,130290.0,,High School,0.72,0.58,0.08,Low,,0.9,0.53,0.79,0.12,,0.82,,0.87,
Customer Support,105656.0,22.0,Bachelor's,0.84,,0.72,High,0.4,0.58,0.85,0.97,,,0.75,0.57,0.45,0.31
Doctor,107982.0,,Master's,0.34,1.26,,Low,,0.54,,0.85,,,0.62,0.36,0.84,0.45
Marketing Manager,33970.0,13.0,PhD,0.1,0.9,0.69,Medium,0.81,0.16,0.28,0.33,0.65,0.76,,0.51,,0.44
Truck Driver,71753.0,26.0,PhD,0.56,,0.9,High,,0.65,0.93,0.43,0.33,0.98,0.86,,0.46,0.42
Graphic Designer,104354.0,,Master's,0.96,0.9,0.65,Medium,0.19,,,0.76,,0.63,0.05,,0.07,0.29
Construction Worker,,20.0,Bachelor's,0.44,,0.89,High,0.63,0.77,,0.74,,0.35,0.34,0.9,0.05,0.35
Research Scientist,116545.0,27.0,Bachelor's,0.03,,0.16,Low,0.69,0.29,0.85,0.44,,0.95,,0.93,0.71,
AI Engineer,,,Bachelor's,0.35,1.25,0.16,Low,0.84,0.88,,0.82,0.15,0.33,0.52,0.23,0.58,0.58
Software Engineer,134087.0,23.0,Bachelor's,0.8,1.13,0.43,Medium,0.23,0.88,0.84,0.23,0.04,,0.62,0.1,0.59,0.45
AI Engineer,90985.0,20.0,PhD,0.21,,,Low,0.96,0.78,0.74,0.69,0.42,0.92,0.07,0.8,0.22,0.32
Truck Driver,118257.0,6.0,Bachelor's,0.78,,0.85,High,0.4,0.95,,0.8,0.61,0.38,0.0,0.45,0.28,0.1
Teacher,134294.0,23.0,Bachelor's,0.35,1.11,0.26,Low,,0.42,0.39,,0.81,0.55,0.85,0.52,0.6,0.44
Lawyer,,,Bachelor's,0.92,1.14,0.63,Medium,,,0.19,0.26,,0.97,,0.91,0.85,0.48
Security Guard,71516.0,25.0,High School,0.97,1.0,,High,,0.98,0.87,0.86,0.93,0.89,0.78,0.72,,0.62
Nurse,48226.0,,Bachelor's,0.86,0.99,0.08,Low,0.0,0.68,0.55,,,0.47,,0.34,0.38,
AI Engineer,60011.0,16.0,Master's,,1.35,0.14,Low,0.23,,0.32,0.07,,0.61,0.62,0.53,0.76,0.04
Chef,136979.0,15.0,Master's,0.86,1.43,0.34,Medium,0.11,0.03,0.1,0.21,0.97,0.67,0.78,,0.54,0.8
Construction Worker,,21.0,Bachelor's,0.31,1.06,0.83,High,0.82,0.98,,,,0.78,0.37,0.04,0.36,0.61
Software Engineer,107255.0,21.0,Bachelor's,0.92,0.58,0.67,Medium,0.71,0.33,0.39,,,0.67,,0.49,0.99,0.21
Retail Worker,70821.0,27.0,High School,0.29,1.27,0.89,High,,,0.01,0.43,0.41,0.99,,0.26,,0.49
Customer Support,133185.0,18.0,Master's,0.1,0.88,0.94,High,,0.34,0.63,,0.27,,,0.17,0.72,0.61
Construction Worker,107929.0,6.0,Master's,0.35,0.81,0.87,High,0.22,0.42,,0.01,0.97,0.43,0.97,,0.59,0.2
Security Guard,49523.0,29.0,Master's,0.58,1.2,,High,0.05,0.1,0.13,0.09,0.18,0.69,0.83,,0.69,0.2
Construction Worker,88188.0,24.0,High School,,1.35,0.94,High,0.86,0.07,,0.12,0.01,0.05,0.92,,0.23,0.55
Doctor,77969.0,6.0,Bachelor's,,0.89,0.17,Low,0.79,0.48,0.78,0.43,0.25,0.33,0.08,0.5,,0.81
Lawyer,149528.0,12.0,Master's,0.77,,0.64,Medium,0.95,0.57,0.17,0.94,0.87,0.86,0.69,0.62,0.01,0.75
Lawyer,85416.0,27.0,High School,0.26,1.05,0.48,Medium,0.02,0.82,0.88,0.68,0.54,0.96,0.12,0.74,0.13,0.38
AI Engineer,50491.0,14.0,High School,0.74,0.5,0.12,Low,0.54,0.53,0.64,0.3,0.54,0.19,,0.58,,0.12
HR Specialist,105955.0,11.0,Bachelor's,0.57,,0.46,Medium,,0.18,,0.85,0.72,0.69,,0.7,0.94,0.67
HR Specialist,,26.0,High School,,,0.52,Medium,0.52,0.86,0.65,,,,0.02,0.32,0.37,
Data Scientist,74775.0,17.0,PhD,,,0.35,Medium,0.51,,0.62,0.16,0.58,0.83,,,0.46,0.79
Doctor,116437.0,21.0,PhD,0.57,1.29,0.19,Low,,0.09,0.73,,,0.93,,0.64,0.78,0.43
AI Engineer,112201.0,21.0,Bachelor's,0.35,,0.24,Low,0.45,0.21,0.2,0.86,0.68,0.55,0.4,0.43,0.06,0.45
Nurse,91134.0,17.0,Bachelor's,0.39,0.88,0.05,Low,,0.03,,0.51,,0.58,0.32,0.52,0.7,0.09
Data Scientist,76647.0,22.0,PhD,,,0.55,Medium,0.82,0.51,0.72,0.31,0.31,0.67,,0.94,0.22,0.47
AI Engineer,138197.0,12.0,Bachelor's,0.08,0.9,0.14,Low,,,0.36,0.99,,0.07,0.87,0.63,0.89,0.34
Lawyer,,18.0,Bachelor's,0.9,0.77,0.67,Medium,0.83,0.98,0.32,0.24,,,0.33,0.57,,0.4
AI Engineer,112604.0,20.0,Bachelor's,0.54,1.35,0.06,Low,,,,0.63,,0.42,0.8,0.31,0.47,
AI Engineer,61478.0,7.0,Bachelor's,0.42,,0.08,Low,0.99,,0.63,0.58,0.79,0.29,0.76,0.38,0.41,
Security Guard,92402.0,27.0,High School,0.67,,0.77,High,,0.13,0.66,0.55,0.49,0.31,0.5,,,0.1
HR Specialist,65319.0,,High School,,0.66,0.33,Medium,,,,0.07,0.63,,0.53,0.67,,0.49
Retail Worker,58830.0,,PhD,0.09,1.13,,High,0.28,0.47,0.78,,0.65,0.47,0.58,0.39,0.13,0.39
AI Engineer,,16.0,Bachelor's,0.9,1.37,0.27,Low,0.27,0.03,0.26,0.28,0.91,0.65,0.08,,0.16,0.63
Teacher,36123.0,21.0,High School,0.86,1.44,0.1,Low,0.31,0.24,,,,0.74,0.49,0.03,,0.54
Graphic Designer,66587.0,4.0,High School,0.22,1.22,0.62,Medium,0.41,,0.4,,0.76,0.99,0.35,0.41,0.17,0.2
Data Scientist,51951.0,7.0,Bachelor's,0.58,0.57,,Medium,0.06,0.94,0.85,0.84,0.92,0.51,0.25,0.4,0.72,
Retail Worker,37804.0,10.0,Bachelor's,,0.85,,High,0.76,0.32,0.1,0.07,,0.58,,0.34,0.75,
Security Guard,40349.0,7.0,High School,0.75,,0.88,High,0.75,,,0.52,,,0.17,0.68,0.43,
Data Scientist,,9.0,PhD,0.51,1.31,0.59,Medium,0.62,,,0.94,0.14,0.49,0.26,,0.72,0.14
Mechanic,86317.0,10.0,Bachelor's,,1.3,0.48,Medium,0.33,0.16,0.17,,0.55,0.12,0.11,,0.74,0.71
Nurse,117385.0,11.0,High School,0.56,0.58,0.28,Low,,0.7,0.93,,0.83,0.57,,0.22,0.33,0.63
Lawyer,109841.0,8.0,PhD,0.26,0.97,0.39,Medium,0.59,,0.75,0.67,0.58,,0.19,0.89,0.25,0.09
Nurse,95197.0,6.0,High School,0.18,0.87,0.06,Low,,0.17,0.05,,0.84,0.37,0.87,0.21,,
HR Specialist,93410.0,4.0,Master's,0.42,1.11,0.6,Medium,0.55,0.63,0.94,0.3,,0.72,0.61,0.18,0.38,0.47
Chef,104225.0,17.0,High School,0.18,1.42,0.6,Medium,0.48,0.68,0.9,0.14,,0.54,0.8,0.04,0.98,0.45
AI Engineer,,1.0,Master's,0.29,0.67,0.25,Low,0.96,0.41,0.95,0.82,0.48,0.67,0.43,,0.06,0.7
Mechanic,130537.0,23.0,Bachelor's,0.16,1.09,0.66,Medium,0.11,0.47,0.75,0.61,,0.4,0.51,1.0,0.18,0.98
Retail Worker,118627.0,16.0,High School,0.2,0.91,0.85,High,0.21,0.29,0.85,1.0,0.32,0.15,0.79,0.6,,
Software Engineer,99074.0,21.0,Master's,0.63,0.92,0.52,Medium,0.21,0.69,0.96,0.46,0.52,0.24,0.89,,,0.54
HR Specialist,,0.0,Bachelor's,0.15,0.98,0.52,Medium,0.49,0.8,,,0.35,0.34,0.57,0.29,0.12,0.65
Teacher,132033.0,21.0,PhD,,1.47,0.25,Low,0.14,0.85,0.4,0.73,0.53,0.83,0.43,,0.56,0.17
Doctor,40715.0,11.0,Master's,,1.05,0.28,Low,0.62,0.3,,0.5,0.87,0.79,0.96,0.07,0.27,0.08
Research Scientist,77553.0,23.0,PhD,,0.6,0.19,Low,0.41,0.72,0.49,0.43,0.43,0.87,0.4,0.33,0.34,0.2
Financial Analyst,36861.0,,Master's,0.15,1.41,0.41,Medium,0.9,0.79,0.58,0.67,,0.57,0.29,0.4,0.76,
Software Engineer,,27.0,PhD,0.38,,0.68,Medium,0.68,0.65,0.71,0.92,0.25,0.61,0.4,0.01,0.13,0.32
Construction Worker,93576.0,13.0,High School,,,0.78,High,0.66,0.72,0.56,0.06,,0.29,0.28,0.67,0.02,0.76
Teacher,127294.0,11.0,PhD,0.31,1.03,0.1,Low,0.88,0.09,0.44,0.85,0.62,0.29,0.42,0.71,,0.89
Lawyer,139875.0,5.0,Bachelor's,1.0,0.5,0.31,Medium,0.82,,,,0.43,0.73,,0.24,,0.93
Security Guard,52925.0,15.0,High School,,1.48,0.88,High,,0.04,0.17,,,0.51,0.09,,0.34,0.91
Teacher,119779.0,,Bachelor's,0.01,0.96,0.06,Low,0.91,0.52,0.07,0.11,0.38,0.94,0.69,,,0.04
Teacher,87702.0,,PhD,0.02,1.45,0.14,Low,,0.69,0.98,0.97,0.16,0.18,0.57,0.64,0.74,
Data Scientist,,,High School,0.64,,0.52,Medium,,0.98,,0.87,0.95,0.68,0.55,0.0,0.04,0.2
Research Scientist,46289.0,22.0,Master's,0.25,0.8,0.14,Low,0.42,0.1,0.04,0.67,0.54,,0.63,0.83,0.43,0.64
Retail Worker,115823.0,,Master's,0.84,0.93,,High,0.18,,0.98,,0.93,,,0.58,,0.59
Construction Worker,55966.0,,PhD,,1.32,0.77,High,0.8,0.29,,0.97,0.36,,0.61,,0.91,0.67
HR Specialist,,23.0,Bachelor's,0.86,,0.52,Medium,0.95,0.63,0.82,0.65,0.84,,0.27,0.17,,0.7
Construction Worker,,28.0,Bachelor's,0.0,0.84,0.94,High,0.69,0.4,0.19,,0.17,0.11,,1.0,0.16,0.05
Mechanic,112455.0,28.0,PhD,0.46,0.7,0.42,Medium,0.2,0.77,0.71,0.63,0.39,0.91,0.97,0.17,,0.53
Security Guard,42930.0,,Bachelor's,,1.08,0.83,High,,0.54,,0.21,0.65,0.04,0.07,0.55,0.1,
Lawyer,48065.0,14.0,PhD,0.56,,,Medium,0.67,0.18,0.61,0.41,0.65,1.0,0.94,0.0,0.89,0.07
Mechanic,86422.0,12.0,Bachelor's,0.28,0.88,,Medium,0.11,0.73,0.94,0.61,0.72,,0.26,0.05,,0.35
Teacher,69305.0,21.0,PhD,0.06,0.68,,Low,,0.14,0.54,,0.54,0.1,,,0.4,0.19
Customer Support,105355.0,,High School,0.69,,0.81,High,0.39,0.84,0.22,0.73,0.76,0.42,0.3,0.47,0.09,
Security Guard,31776.0,7.0,Bachelor's,,,,High,0.24,,,0.96,0.84,0.36,0.07,0.57,,0.85
Chef,113187.0,,Bachelor's,0.51,0.85,0.37,Medium,0.0,0.51,0.56,0.82,0.5,0.92,0.63,0.84,0.15,0.86
Security Guard,44937.0,,Bachelor's,0.17,0.69,0.93,High,0.03,0.46,0.31,,,0.36,0.43,0.98,0.78,0.9
Retail Worker,77259.0,23.0,Master's,,0.91,0.88,High,0.11,0.27,,,0.83,,0.68,0.93,0.24,
Software Engineer,48225.0,,High School,0.96,0.73,0.34,Medium,0.15,0.7,,0.67,,0.17,,0.48,0.73,0.44
Nurse,101519.0,10.0,High School,0.29,0.71,0.12,Low,0.09,0.35,0.04,,0.75,0.33,0.67,0.72,0.58,0.96
Graphic Designer,100994.0,,Master's,0.74,1.46,,Medium,0.17,,0.17,0.6,0.71,,0.54,0.69,,0.85
Customer Support,49450.0,20.0,PhD,0.06,1.12,,High,0.56,0.96,0.88,0.4,0.29,0.23,0.53,0.11,,0.0
Graphic Designer,148585.0,,Bachelor's,0.22,1.47,0.59,Medium,0.35,0.09,0.52,0.21,0.54,0.84,,0.63,0.54,
Customer Support,106970.0,29.0,PhD,0.51,,0.81,High,0.19,0.64,0.5,0.1,0.2,0.48,0.89,0.57,0.68,0.34
Customer Support,31112.0,25.0,High School,0.45,1.16,0.71,High,0.49,0.3,0.33,0.96,0.18,0.31,,0.86,0.42,0.74
Research Scientist,117351.0,,Master's,,,0.14,Low,0.83,0.04,0.31,0.68,,0.44,0.54,0.2,,0.5
AI Engineer,51661.0,1.0,Bachelor's,0.26,1.37,0.21,Low,0.02,0.72,0.04,1.0,0.87,,0.26,0.38,,
Graphic Designer,67443.0,12.0,PhD,0.65,1.24,0.3,Low,0.63,0.59,0.54,0.79,0.56,0.86,0.23,0.81,0.18,0.81
UX Researcher,44234.0,4.0,Bachelor's,0.34,1.03,,Medium,0.08,,0.36,0.87,0.88,0.7,0.66,,,
Software Engineer,134383.0,,High School,0.94,1.22,0.52,Medium,0.77,0.37,0.73,0.41,0.28,0.61,0.69,0.46,0.57,0.69
Security Guard,72320.0,6.0,High School,0.9,0.85,,High,0.64,0.79,0.7,0.21,0.07,0.73,0.51,0.7,0.48,0.31
Customer Support,91196.0,11.0,Bachelor's,,0.78,0.88,High,0.38,0.77,0.14,0.2,,0.56,0.2,0.9,0.28,0.42
Security Guard,,,Bachelor's,0.39,0.99,0.77,High,0.77,,,,0.38,0.01,0.76,,0.82,0.46
HR Specialist,148169.0,20.0,PhD,,0.5,0.4,Medium,0.49,0.62,0.07,0.71,0.54,,0.29,0.59,0.03,0.06
Chef,,13.0,High School,0.32,0.85,,Medium,0.45,0.05,0.3,,0.47,1.0,0.39,0.39,0.5,
Mechanic,127435.0,3.0,PhD,0.57,0.69,0.62,Medium,0.03,0.98,0.87,0.58,,0.22,0.28,,0.5,
Mechanic,114845.0,4.0,Bachelor's,,1.19,0.65,Medium,0.03,0.4,0.78,0.81,0.93,0.7,0.25,0.51,0.03,0.65
HR Specialist,49053.0,,Bachelor's,0.67,1.43,0.57,Medium,0.32,0.2,,,0.16,,0.51,,0.94,0.97
Nurse,,3.0,Master's,0.41,,0.08,Low,0.86,0.56,,0.83,,0.55,,0.92,0.4,0.39
Construction Worker,120153.0,20.0,Bachelor's,0.46,0.75,0.79,High,0.8,,0.3,0.47,,0.05,0.89,0.22,0.68,0.58
Marketing Manager,129926.0,0.0,High School,0.86,0.6,,Medium,,0.81,,,0.4,,0.76,0.09,,0.06
Retail Worker,43140.0,,PhD,0.6,1.06,0.8,High,0.43,0.23,,0.95,0.85,,0.03,0.93,0.53,0.54
Data Scientist,104362.0,,PhD,0.31,0.98,0.69,Medium,0.67,0.15,0.13,0.2,,0.3,0.02,0.94,,0.01
Financial Analyst,73030.0,,PhD,0.24,0.92,,Medium,0.88,,0.41,0.56,,,0.94,0.19,0.2,0.47
Nurse,54400.0,18.0,PhD,0.02,,0.14,Low,0.68,0.23,0.42,0.56,0.89,0.33,0.13,,0.75,0.11
Nurse,33760.0,,PhD,,0.53,,Low,,0.85,0.6,0.45,0.41,0.5,0.04,0.89,1.0,0.18
Retail Worker,122930.0,21.0,Bachelor's,,1.16,0.87,High,0.85,,0.45,0.61,0.69,0.51,0.48,0.65,0.56,0.64
HR Specialist,33323.0,,Bachelor's,0.72,,0.51,Medium,,0.45,0.24,0.0,0.56,,0.97,0.36,0.39,
Lawyer,65098.0,10.0,PhD,,0.68,0.31,Medium,0.21,0.52,,,0.07,,0.76,1.0,0.9,0.93
Chef,,,PhD,0.62,0.63,0.55,Medium,0.06,,0.48,0.7,0.05,0.53,,0.28,,0.0
Security Guard,101279.0,14.0,Bachelor's,0.49,1.36,0.81,High,0.36,0.99,0.57,,0.5,0.81,0.34,0.39,0.76,
Data Scientist,143115.0,0.0,Bachelor's,0.43,1.08,0.6,Medium,0.27,0.89,,0.49,0.94,,0.89,0.31,0.31,0.23
Graphic Designer,149487.0,,Bachelor's,0.21,1.41,0.66,Medium,,0.14,,0.4,0.17,0.51,0.42,0.22,0.72,0.63
Software Engineer,123304.0,23.0,Master's,0.93,1.06,,Medium,0.21,0.14,,0.14,0.42,0.15,,0.79,0.55,0.68
Marketing Manager,134134.0,6.0,Master's,0.32,1.49,0.57,Medium,0.73,,0.08,0.28,0.25,0.23,,0.57,,0.82
Graphic Designer,107199.0,25.0,Bachelor's,0.46,0.51,0.49,Medium,0.06,0.98,0.79,0.49,0.09,0.59,0.76,0.19,0.57,0.81
Teacher,132658.0,11.0,High School,0.24,,0.13,Low,0.11,0.7,0.21,0.93,0.22,0.26,0.3,,,0.82
Data Scientist,41352.0,4.0,PhD,0.93,1.26,0.32,Medium,0.84,0.94,0.99,0.13,0.61,0.2,0.26,0.75,,
UX Researcher,43679.0,21.0,High School,0.04,,0.46,Medium,0.89,0.3,0.43,0.53,0.27,0.91,,0.42,0.85,0.31
Doctor,,27.0,PhD,0.12,0.68,0.29,Low,0.84,0.39,0.64,0.94,0.21,0.06,0.54,,,0.89
HR Specialist,108179.0,29.0,High School,0.82,1.02,0.52,Medium,0.67,0.43,0.12,0.1,,,0.03,,,0.38
Construction Worker,77878.0,,PhD,0.73,1.33,0.73,High,0.14,0.82,0.92,0.79,,,0.6,,0.21,0.28
Construction Worker,125777.0,29.0,PhD,0.51,1.31,0.89,High,0.91,0.83,0.25,0.33,0.5,0.01,0.9,0.04,0.32,0.57
Data Scientist,,0.0,High School,0.65,1.03,0.39,Medium,,0.91,0.26,0.28,0.41,0.14,0.51,0.67,0.79,0.71
Mechanic,126367.0,11.0,PhD,,0.54,0.31,Medium,0.44,0.25,0.68,0.72,0.9,0.76,,0.37,,0.39
Truck Driver,77080.0,11.0,Bachelor's,0.1,,0.88,High,0.7,,0.52,0.52,0.69,0.05,0.71,0.58,0.2,
Chef,61280.0,2.0,High School,0.52,1.26,,Medium,,0.93,0.21,0.1,0.34,0.75,0.63,0.42,0.96,0.73
Marketing Manager,39835.0,27.0,Master's,0.74,0.52,0.56,Medium,,,0.31,0.87,0.34,0.62,0.29,0.92,0.78,0.24
Graphic Designer,,10.0,High School,,1.15,0.6,Medium,0.02,0.96,0.34,,,0.7,0.09,0.12,,0.07
HR Specialist,,8.0,High School,,0.84,0.45,Medium,,0.36,0.78,,0.58,0.45,,0.65,0.69,0.69
Security Guard,,27.0,Master's,0.9,0.84,,High,0.76,,,0.61,0.04,0.76,0.1,,0.1,0.84
Doctor,,1.0,Master's,,1.18,0.26,Low,0.13,0.66,,0.03,0.2,0.27,0.07,0.35,0.03,0.55
Nurse,90760.0,9.0,Master's,0.29,1.41,0.18,Low,0.27,0.6,0.2,0.07,0.02,0.95,0.72,,0.98,
Truck Driver,,0.0,Master's,0.69,0.84,0.73,High,0.57,0.58,0.95,0.44,0.69,0.57,0.18,0.59,0.54,
Financial Analyst,,,High School,0.16,0.96,0.54,Medium,0.49,0.49,0.08,0.19,0.32,0.42,,,0.16,0.02
Research Scientist,,,PhD,0.43,1.05,0.26,Low,,,0.93,0.11,,0.67,,0.27,0.33,0.55
Security Guard,40886.0,21.0,Master's,0.85,0.99,0.91,High,0.41,0.98,0.77,,0.51,,0.76,,0.96,0.32
